district_code,province_code,city_code,province,city,district,latitude,longitude
4183037000,4100000000,4183000000,경기도,양평군,청운면,37.553482,127.71292
4167025000,4100000000,4167000000,경기도,여주시,가남읍,37.19893,127.54724
4167037000,4100000000,4167000000,경기도,여주시,강천면,37.27007,127.71367
4167033000,4100000000,4167000000,경기도,여주시,금사면,37.38983,127.53543
4167035000,4100000000,4167000000,경기도,여주시,대신면,37.372288,127.58868
4167036000,4100000000,4167000000,경기도,여주시,북내면,37.326504,127.681145
4167038000,4100000000,4167000000,경기도,여주시,산북면,37.398727,127.445114
4167034500,4100000000,4167000000,경기도,여주시,세종대왕면,37.30017,127.57348
4167051000,4100000000,4167000000,경기도,여주시,여흥동,37.292152,127.64202
4167053000,4100000000,4167000000,경기도,여주시,오학동,37.309895,127.64431
4167031000,4100000000,4167000000,경기도,여주시,점동면,37.203213,127.664734
4167052000,4100000000,4167000000,경기도,여주시,중앙동,37.29868,127.628975
4167032000,4100000000,4167000000,경기도,여주시,흥천면,37.330215,127.54371
4180031000,4100000000,4180000000,경기도,연천군,군남면,38.082554,127.02111
4180034000,4100000000,4180000000,경기도,연천군,미산면,38.044884,126.99494
4180033000,4100000000,4180000000,경기도,연천군,백학면,38.02759,126.9194
4180036000,4100000000,4180000000,경기도,연천군,신서면,38.180157,127.10907
4180025000,4100000000,4180000000,경기도,연천군,연천읍,38.10147,127.077995
4180035000,4100000000,4180000000,경기도,연천군,왕징면,38.056076,127.01493
4180038000,4100000000,4180000000,경기도,연천군,장남면,37.979042,126.88635
4180025300,4100000000,4180000000,경기도,연천군,전곡읍,38.02532,127.06543
4180037000,4100000000,4180000000,경기도,연천군,중면,38.133163,127.02133
4180032000,4100000000,4180000000,경기도,연천군,청산면,37.979137,127.0698
4137053000,4100000000,4137000000,경기도,오산시,남촌동,37.15175,127.06553
4137057000,4100000000,4137000000,경기도,오산시,대원동,37.135746,127.0738
4137055000,4100000000,4137000000,경기도,오산시,세마동,37.183872,127.04047
4137054000,4100000000,4137000000,경기도,오산시,신장동,37.157215,127.06602
4137051000,4100000000,4137000000,경기도,오산시,중앙동,37.146385,127.07265
4137056000,4100000000,4137000000,경기도,오산시,초평동,37.13701,127.04273
4146352000,4100000000,4146300000,경기도,용인시기흥구,구갈동,37.269985,127.12943
4146356000,4100000000,4146300000,경기도,용인시기흥구,구성동,37.29398,127.12112
4146354000,4100000000,4146300000,경기도,용인시기흥구,기흥동,37.240288,127.10494
4146357200,4100000000,4146300000,경기도,용인시기흥구,동백1동,37.277073,127.12836
4146357500,4100000000,4146300000,경기도,용인시기흥구,동백2동,37.277138,127.12836
4146357700,4100000000,4146300000,경기도,용인시기흥구,동백3동,37.281162,127.147385
4146357000,4100000000,4146300000,경기도,용인시기흥구,마북동,37.301132,127.12556
4146353500,4100000000,4146300000,경기도,용인시기흥구,보라동,37.253944,127.10612
4146359000,4100000000,4146300000,경기도,용인시기흥구,보정동,37.31674,127.11651
4146353000,4100000000,4146300000,경기도,용인시기흥구,상갈동,37.258938,127.10738
4146358600,4100000000,4146300000,경기도,용인시기흥구,상하동,37.271576,127.14311
4146355000,4100000000,4146300000,경기도,용인시기흥구,서농동,37.244007,127.0757
4146351000,4100000000,4146300000,경기도,용인시기흥구,신갈동,37.269722,127.10902
4146351600,4100000000,4146300000,경기도,용인시기흥구,영덕1동,37.277557,127.073784
4146351700,4100000000,4146300000,경기도,용인시기흥구,영덕2동,37.266544,127.08963
4146556000,4100000000,4146500000,경기도,용인시수지구,동천동,37.33887,127.10115
4146557000,4100000000,4146500000,경기도,용인시수지구,상현1동,37.301834,127.083305
4146558000,4100000000,4146500000,경기도,용인시수지구,상현2동,37.306633,127.08809
4146558500,4100000000,4146500000,경기도,용인시수지구,상현3동,37.2996,127.07271
4146559000,4100000000,4146500000,경기도,용인시수지구,성복동,37.31033,127.08324
4146553000,4100000000,4146500000,경기도,용인시수지구,신봉동,37.32238,127.07546
4146554000,4100000000,4146500000,경기도,용인시수지구,죽전1동,37.328194,127.11592
4146555000,4100000000,4146500000,경기도,용인시수지구,죽전2동,37.332043,127.111626
4146555500,4100000000,4146500000,경기도,용인시수지구,죽전3동,37.299606,127.072716
4146551000,4100000000,4146500000,경기도,용인시수지구,풍덕천1동,37.325123,127.09715
4146552000,4100000000,4146500000,경기도,용인시수지구,풍덕천2동,37.31658,127.0909
4146125900,4100000000,4146100000,경기도,용인시처인구,남사읍,37.112885,127.152695
4146154000,4100000000,4146100000,경기도,용인시처인구,동부동,37.230026,127.221466
4146125300,4100000000,4146100000,경기도,용인시처인구,모현읍,37.32665,127.2446
4146135000,4100000000,4146100000,경기도,용인시처인구,백암면,37.160515,127.377556
4146152600,4100000000,4146100000,경기도,용인시처인구,삼가동,37.327988,127.11418
4146136000,4100000000,4146100000,경기도,용인시처인구,양지면,37.232662,127.28195
4146152500,4100000000,4146100000,경기도,용인시처인구,역북동,37.23456,127.18814
4146134000,4100000000,4146100000,경기도,용인시처인구,원삼면,37.16352,127.315125
4146153000,4100000000,4146100000,경기도,용인시처인구,유림동,37.24965,127.21382
4146125600,4100000000,4146100000,경기도,용인시처인구,이동읍,37.1382,127.1983
4146151000,4100000000,4146100000,경기도,용인시처인구,중앙동,37.231255,127.20744
4146125000,4100000000,4146100000,경기도,용인시처인구,포곡읍,37.275063,127.23294
4143051000,4100000000,4143000000,경기도,의왕시,고천동,37.34507,126.977974
4143054000,4100000000,4143000000,경기도,의왕시,내손1동,37.383926,126.97733
4143055000,4100000000,4143000000,경기도,의왕시,내손2동,37.383945,126.98311
4143052000,4100000000,4143000000,경기도,의왕시,부곡동,37.31588,126.95891
4143053000,4100000000,4143000000,경기도,의왕시,오전동,37.350693,126.97364
4143056000,4100000000,4143000000,경기도,의왕시,청계동,37.385757,126.998055
4115059500,4100000000,4115000000,경기도,의정부시,가능동,37.74626,127.04443
4115062000,4100000000,4115000000,경기도,의정부시,녹양동,37.757362,127.03442
4115057300,4100000000,4115000000,경기도,의정부시,송산1동,37.728302,127.08911
4115057600,4100000000,4115000000,경기도,의정부시,송산2동,37.736923,127.09218
4115057800,4100000000,4115000000,경기도,의정부시,송산3동,37.755314,127.11171
4115056700,4100000000,4115000000,경기도,의정부시,신곡1동,37.728745,127.05892
4115056800,4100000000,4115000000,경기도,의정부시,신곡2동,37.74087,127.06006
4115051000,4100000000,4115000000,경기도,의정부시,의정부1동,37.743702,127.04984
4115052000,4100000000,4115000000,경기도,의정부시,의정부2동,37.738007,127.04494
4115058000,4100000000,4115000000,경기도,의정부시,자금동,37.74753,127.06029
4115056100,4100000000,4115000000,경기도,의정부시,장암동,37.7236,127.05634
4115054500,4100000000,4115000000,경기도,의정부시,호원1동,37.709194,127.05082
4115055500,4100000000,4115000000,경기도,의정부시,호원2동,37.723743,127.0452
4115061500,4100000000,4115000000,경기도,의정부시,흥선동,37.746307,127.030624
4150053000,4100000000,4150000000,경기도,이천시,관고동,37.279797,127.44273
4150035000,4100000000,4150000000,경기도,이천시,대월면,37.227043,127.4945
4150034000,4100000000,4150000000,경기도,이천시,마장면,37.246113,127.36024
4150036000,4100000000,4150000000,경기도,이천시,모가면,37.168858,127.482285
4150032000,4100000000,4150000000,경기도,이천시,백사면,37.336193,127.492905
4150025300,4100000000,4150000000,경기도,이천시,부발읍,37.280834,127.48889
4150037000,4100000000,4150000000,경기도,이천시,설성면,37.129665,127.52401
4150031000,4100000000,4150000000,경기도,이천시,신둔면,37.30346,127.40617
4150038000,4100000000,4150000000,경기도,이천시,율면,37.091427,127.548546
4150025000,4100000000,4150000000,경기도,이천시,장호원읍,37.112057,127.61895
4150052000,4100000000,4150000000,경기도,이천시,중리동,37.275387,127.4441
4150051500,4100000000,4150000000,경기도,이천시,증포동,37.28754,127.45475
4150051000,4100000000,4150000000,경기도,이천시,창전동,37.280064,127.443245
4150033000,4100000000,4150000000,경기도,이천시,호법면,37.22032,127.427025
4148035000,4100000000,4148000000,경기도,파주시,광탄면,37.77323,126.85331
4148054000,4100000000,4148000000,경기도,파주시,교하동,37.753025,126.74691
4148051000,4100000000,4148000000,경기도,파주시,금촌1동,37.763515,126.77818
4148052000,4100000000,4148000000,경기도,파주시,금촌2동,37.74884,126.77947
4148053000,4100000000,4148000000,경기도,파주시,금촌3동,37.77145,126.778366
4148025000,4100000000,4148000000,경기도,파주시,문산읍,37.850227,126.7862
4148025600,4100000000,4148000000,경기도,파주시,법원읍,37.846363,126.884575
4148055000,4100000000,4148000000,경기도,파주시,운정1동,37.724182,126.75126
4148056000,4100000000,4148000000,경기도,파주시,운정2동,37.72397,126.75156
4148057000,4100000000,4148000000,경기도,파주시,운정3동,37.724186,126.75127
4148058000,4100000000,4148000000,경기도,파주시,운정4동,37.71899,126.7687
4148059000,4100000000,4148000000,경기도,파주시,운정5동,37.72026,126.71079
4148060000,4100000000,4148000000,경기도,파주시,운정6동,37.71264,126.72043
4148031000,4100000000,4148000000,경기도,파주시,월롱면,37.793266,126.79235
4148039000,4100000000,4148000000,경기도,파주시,장단면,37.871582,126.710754
4148037000,4100000000,4148000000,경기도,파주시,적성면,37.951714,126.91985
4148026200,4100000000,4148000000,경기도,파주시,조리읍,37.742043,126.80707
4148032000,4100000000,4148000000,경기도,파주시,탄현면,37.799717,126.71829
4148025300,4100000000,4148000000,경기도,파주시,파주읍,37.830235,126.81862
4148036000,4100000000,4148000000,경기도,파주시,파평면,37.91925,126.84013
4122066000,4100000000,4122000000,경기도,평택시,고덕동,37.04053,127.05041
4122033000,4100000000,4122000000,경기도,평택시,고덕면,37.039436,127.0198
4122065000,4100000000,4122000000,경기도,평택시,동삭동,37.01521,127.10346
4122062000,4100000000,4122000000,경기도,평택시,비전1동,36.997684,127.09732
4122063000,4100000000,4122000000,경기도,평택시,비전2동,36.993233,127.105316
4122052000,4100000000,4122000000,경기도,평택시,서정동,37.063328,127.05792
4122032000,4100000000,4122000000,경기도,평택시,서탄면,37.1054,127.03742
4122064000,4100000000,4122000000,경기도,평택시,세교동,36.997105,127.08453
4122056000,4100000000,4122000000,경기도,평택시,송북동,37.078754,127.06237
4122053500,4100000000,4122000000,경기도,평택시,송탄동,37.03977,127.08839
4122057000,4100000000,4122000000,경기도,평택시,신장1동,37.079796,127.0554
4122058000,4100000000,4122000000,경기도,평택시,신장2동,37.07359,127.05456
4122059000,4100000000,4122000000,경기도,평택시,신평동,36.987198,127.09475
4122025300,4100000000,4122000000,경기도,평택시,안중읍,36.982853,126.93381
4122034000,4100000000,4122000000,경기도,평택시,오성면,37.004837,126.98264
4122063500,4100000000,4122000000,경기도,평택시,용이동,36.99771,127.13307
4122060000,4100000000,4122000000,경기도,평택시,원평동,36.98648,127.08261
4122051000,4100000000,4122000000,경기도,평택시,중앙동,37.052513,127.0581
4122055000,4100000000,4122000000,경기도,평택시,지산동,37.074844,127.05973
4122031000,4100000000,4122000000,경기도,평택시,진위면,37.09725,127.09296
4122025900,4100000000,4122000000,경기도,평택시,청북읍,37.037083,126.9361
4122061000,4100000000,4122000000,경기도,평택시,통복동,36.998013,127.089455
4122025000,4100000000,4122000000,경기도,평택시,팽성읍,36.96237,127.06447
4122025600,4100000000,4122000000,경기도,평택시,포승읍,36.980045,126.88746
4122037000,4100000000,4122000000,경기도,평택시,현덕면,36.964485,126.92363
4165033000,4100000000,4165000000,경기도,포천시,가산면,37.845768,127.18843
4165040000,4100000000,4165000000,경기도,포천시,관인면,38.154976,127.25325
4165031000,4100000000,4165000000,경기도,포천시,군내면,37.886234,127.2196
4165032000,4100000000,4165000000,경기도,포천시,내촌면,37.78345,127.2307
4165052000,4100000000,4165000000,경기도,포천시,선단동,37.85141,127.16133
4165025000,4100000000,4165000000,경기도,포천시,소흘읍,37.820656,127.14071
4165034000,4100000000,4165000000,경기도,포천시,신북면,37.93115,127.22863
4165039000,4100000000,4165000000,경기도,포천시,영북면,38.086357,127.277664
4165036000,4100000000,4165000000,경기도,포천시,영중면,37.999775,127.245674
4165038000,4100000000,4165000000,경기도,포천시,이동면,38.027935,127.36935
4165037000,4100000000,4165000000,경기도,포천시,일동면,37.95857,127.31934
4165035000,4100000000,4165000000,경기도,포천시,창수면,37.98898,127.19122
4165051000,4100000000,4165000000,경기도,포천시,포천동,37.89536,127.20225
4165041000,4100000000,4165000000,경기도,포천시,화현면,37.89836,127.29018
4145058000,4100000000,4145000000,경기도,하남시,감북동,37.51343,127.16388
4145058200,4100000000,4145000000,경기도,하남시,감일동,37.50916,127.15833
4145054000,4100000000,4145000000,경기도,하남시,덕풍1동,37.530724,127.2027
4145055000,4100000000,4145000000,경기도,하남시,덕풍2동,37.539474,127.20026
4145056000,4100000000,4145000000,경기도,하남시,덕풍3동,37.541046,127.20886
4145061000,4100000000,4145000000,경기도,하남시,미사1동,37.566357,127.19607
4145062000,4100000000,4145000000,경기도,하남시,미사2동,37.567043,127.18591
4145063000,4100000000,4145000000,경기도,하남시,미사3동,37.54901,127.18506
4145052000,4100000000,4145000000,경기도,하남시,신장1동,37.53595,127.21172
4145053000,4100000000,4145000000,경기도,하남시,신장2동,37.538918,127.21613
4145058500,4100000000,4145000000,경기도,하남시,위례동,37.477165,127.152504
4145051000,4100000000,4145000000,경기도,하남시,천현동,37.516453,127.22619
4145060000,4100000000,4145000000,경기도,하남시,초이동,37.53372,127.172905
4145059000,4100000000,4145000000,경기도,하남시,춘궁동,37.519405,127.1962
4159056000,4100000000,4159000000,경기도,화성시,기배동,37.221184,126.986305
4159026200,4100000000,4159000000,경기도,화성시,남양읍,37.211845,126.82383
4159058500,4100000000,4159000000,경기도,화성시,동탄1동,37.203693,127.07393
4159058600,4100000000,4159000000,경기도,화성시,동탄2동,37.194202,127.074196
4159058700,4100000000,4159000000,경기도,화성시,동탄3동,37.20997,127.05871
4159058800,4100000000,4159000000,경기도,화성시,동탄4동,37.210136,127.105225
4159059000,4100000000,4159000000,경기도,화성시,동탄5동,37.206284,127.11157
4159060000,4100000000,4159000000,경기도,화성시,동탄6동,37.184788,127.08852
4159061000,4100000000,4159000000,경기도,화성시,동탄7동,37.1711,127.110504
4159062000,4100000000,4159000000,경기도,화성시,동탄8동,37.163437,127.098946
4159063000,4100000000,4159000000,경기도,화성시,동탄9동,37.18066,127.13839
4159033000,4100000000,4159000000,경기도,화성시,마도면,37.20291,126.77184
4159031000,4100000000,4159000000,경기도,화성시,매송면,37.249447,126.91128
4159055000,4100000000,4159000000,경기도,화성시,반월동,37.231808,127.063614
4159053000,4100000000,4159000000,경기도,화성시,병점1동,37.20359,127.03876
4159054000,4100000000,4159000000,경기도,화성시,병점2동,37.208736,127.04518
4159025300,4100000000,4159000000,경기도,화성시,봉담읍,37.21734,126.95233
4159032000,4100000000,4159000000,경기도,화성시,비봉면,37.23237,126.875824
4159051500,4100000000,4159000000,경기도,화성시,새솔동,37.28998,126.81225
4159035000,4100000000,4159000000,경기도,화성시,서신면,37.163654,126.71083
4159034000,4100000000,4159000000,경기도,화성시,송산면,37.215107,126.74127
4159040000,4100000000,4159000000,경기도,화성시,양감면,37.078465,126.946556
4159025600,4100000000,4159000000,경기도,화성시,우정읍,37.08697,126.81737
4159037000,4100000000,4159000000,경기도,화성시,장안면,37.077007,126.8334
4159041000,4100000000,4159000000,경기도,화성시,정남면,37.165596,126.98503
4159052000,4100000000,4159000000,경기도,화성시,진안동,37.21022,127.04122
4159036000,4100000000,4159000000,경기도,화성시,팔탄면,37.15838,126.905495
4159025900,4100000000,4159000000,경기도,화성시,향남읍,37.129543,126.92244
4159057000,4100000000,4159000000,경기도,화성시,화산동,37.2026,127.01644
4831034000,4800000000,4831000000,경상남도,거제시,거제면,34.847885,128.5926
4831058000,4800000000,4831000000,경상남도,거제시,고현동,34.8826,128.62332
4831033000,4800000000,4831000000,경상남도,거제시,남부면,34.729042,128.61234
4831053000,4800000000,4831000000,경상남도,거제시,능포동,34.876118,128.73691
4831032000,4800000000,4831000000,경상남도,거제시,동부면,34.81841,128.61038
4831035000,4800000000,4831000000,경상남도,거제시,둔덕면,34.833637,128.50731
4831036000,4800000000,4831000000,경상남도,거제시,사등면,34.91581,128.52448
4831059000,4800000000,4831000000,경상남도,거제시,상문동,34.868088,128.63794
4831060000,4800000000,4831000000,경상남도,거제시,수양동,34.887943,128.64629
4831054000,4800000000,4831000000,경상남도,거제시,아주동,34.862938,128.69437
4831037000,4800000000,4831000000,경상남도,거제시,연초면,34.91145,128.65877
4831055000,4800000000,4831000000,경상남도,거제시,옥포1동,34.88786,128.69489
4831056000,4800000000,4831000000,경상남도,거제시,옥포2동,34.89348,128.69055
4831031000,4800000000,4831000000,경상남도,거제시,일운면,34.826534,128.70534
4831039000,4800000000,4831000000,경상남도,거제시,장목면,34.983513,128.68457
4831051000,4800000000,4831000000,경상남도,거제시,장승포동,34.86425,128.7294
4831057000,4800000000,4831000000,경상남도,거제시,장평동,34.889557,128.60947
4831038000,4800000000,4831000000,경상남도,거제시,하청면,34.952206,128.65758
4888041000,4800000000,4888000000,경상남도,거창군,가북면,35.759773,127.99546
4888040000,4800000000,4888000000,경상남도,거창군,가조면,35.70797,128.0169
4888025000,4800000000,4888000000,경상남도,거창군,거창읍,35.684944,127.90602
4888033000,4800000000,4888000000,경상남도,거창군,고제면,35.81182,127.87359
4888037000,4800000000,4888000000,경상남도,거창군,남상면,35.640167,127.912186
4888038000,4800000000,4888000000,경상남도,거창군,남하면,35.664684,127.945786
4888036000,4800000000,4888000000,경상남도,거창군,마리면,35.698177,127.8568
4888034000,4800000000,4888000000,경상남도,거창군,북상면,35.774395,127.82139
4888039000,4800000000,4888000000,경상남도,거창군,신원면,35.564705,127.9273
4888032000,4800000000,4888000000,경상남도,거창군,웅양면,35.80237,127.91995
4888035000,4800000000,4888000000,경상남도,거창군,위천면,35.74656,127.83531
4888031000,4800000000,4888000000,경상남도,거창군,주상면,35.746643,127.915276
4882038000,4800000000,4882000000,경상남도,고성군,개천면,35.095608,128.26108
4882043000,4800000000,4882000000,경상남도,고성군,거류면,34.988663,128.40646
4882025000,4800000000,4882000000,경상남도,고성군,고성읍,34.9711,128.32654
4882039000,4800000000,4882000000,경상남도,고성군,구만면,35.08475,128.3371
4882035000,4800000000,4882000000,경상남도,고성군,대가면,35.014256,128.30055
4882042000,4800000000,4882000000,경상남도,고성군,동해면,35.038345,128.4232
4882041000,4800000000,4882000000,경상남도,고성군,마암면,35.052082,128.33891
4882031000,4800000000,4882000000,경상남도,고성군,삼산면,34.933613,128.27605
4882034000,4800000000,4882000000,경상남도,고성군,상리면,34.996655,128.18857
4882037000,4800000000,4882000000,경상남도,고성군,영오면,35.10479,128.23985
4882036000,4800000000,4882000000,경상남도,고성군,영현면,35.051018,128.20767
4882033000,4800000000,4882000000,경상남도,고성군,하이면,34.925587,128.12508
4882032000,4800000000,4882000000,경상남도,고성군,하일면,34.940315,128.19464
4882040000,4800000000,4882000000,경상남도,고성군,회화면,35.0571,128.37552
4825054000,4800000000,4825000000,경상남도,김해시,내외동,35.23195,128.86673
4825037000,4800000000,4825000000,경상남도,김해시,대동면,35.239197,128.98247
4825051000,4800000000,4825000000,경상남도,김해시,동상동,35.233788,128.88573
4825053000,4800000000,4825000000,경상남도,김해시,부원동,35.22567,128.88882
4825055000,4800000000,4825000000,경상남도,김해시,북부동,35.259274,128.86975
4825060000,4800000000,4825000000,경상남도,김해시,불암동,35.21897,128.92899
4825059000,4800000000,4825000000,경상남도,김해시,삼안동,35.24076,128.90964
4825036000,4800000000,4825000000,경상남도,김해시,상동면,35.304646,128.9327
4825035000,4800000000,4825000000,경상남도,김해시,생림면,35.324883,128.85167
4825061000,4800000000,4825000000,경상남도,김해시,장유1동,35.201252,128.81277
4825062000,4800000000,4825000000,경상남도,김해시,장유2동,35.19709,128.79779
4825063000,4800000000,4825000000,경상남도,김해시,장유3동,35.175533,128.81133
4825032000,4800000000,4825000000,경상남도,김해시,주촌면,35.232708,128.8329
4825033000,4800000000,4825000000,경상남도,김해시,진례면,35.245956,128.74998
4825025000,4800000000,4825000000,경상남도,김해시,진영읍,35.301243,128.73555
4825056500,4800000000,4825000000,경상남도,김해시,칠산서부동,35.21977,128.87325
4825034000,4800000000,4825000000,경상남도,김해시,한림면,35.317505,128.8045
4825058000,4800000000,4825000000,경상남도,김해시,활천동,35.22588,128.90211
4825052000,4800000000,4825000000,경상남도,김해시,회현동,35.228493,128.88055
4884037000,4800000000,4884000000,경상남도,남해군,고현면,34.892574,127.876465
4884035000,4800000000,4884000000,경상남도,남해군,남면,34.7683,127.88893
4884025000,4800000000,4884000000,경상남도,남해군,남해읍,34.835415,127.89596
4884034000,4800000000,4884000000,경상남도,남해군,미조면,34.70899,128.04907
4884033000,4800000000,4884000000,경상남도,남해군,삼동면,34.827896,128.00314
4884032000,4800000000,4884000000,경상남도,남해군,상주면,34.72057,127.9878
4884036000,4800000000,4884000000,경상남도,남해군,서면,34.80695,127.84046
4884038000,4800000000,4884000000,경상남도,남해군,설천면,34.92178,127.916176
4884031000,4800000000,4884000000,경상남도,남해군,이동면,34.79631,127.9569
4884039000,4800000000,4884000000,경상남도,남해군,창선면,34.85471,128.01431
4827054000,4800000000,4827000000,경상남도,밀양시,가곡동,35.475685,128.76678
4827055000,4800000000,4827000000,경상남도,밀양시,교동,35.507946,128.75938
4827052000,4800000000,4827000000,경상남도,밀양시,내이동,35.493988,128.74849
4827051000,4800000000,4827000000,경상남도,밀양시,내일동,35.49128,128.75636
4827035000,4800000000,4827000000,경상남도,밀양시,단장면,35.512184,128.8783
4827038000,4800000000,4827000000,경상남도,밀양시,무안면,35.467632,128.65375
4827031000,4800000000,4827000000,경상남도,밀양시,부북면,35.50822,128.7321
4827034000,4800000000,4827000000,경상남도,밀양시,산내면,35.581215,128.88312
4827033000,4800000000,4827000000,경상남도,밀양시,산외면,35.49958,128.8171
4827025000,4800000000,4827000000,경상남도,밀양시,삼랑진읍,35.392727,128.84
4827053000,4800000000,4827000000,경상남도,밀양시,삼문동,35.479977,128.75528
4827036000,4800000000,4827000000,경상남도,밀양시,상남면,35.44527,128.75584
4827032000,4800000000,4827000000,경상남도,밀양시,상동면,35.54978,128.76555
4827039000,4800000000,4827000000,경상남도,밀양시,청도면,35.545837,128.6267
4827037000,4800000000,4827000000,경상남도,밀양시,초동면,35.41861,128.67516
4827025300,4800000000,4827000000,경상남도,밀양시,하남읍,35.372437,128.71329
4824036000,4800000000,4824000000,경상남도,사천시,곤명면,35.10892,127.943756
4824035000,4800000000,4824000000,경상남도,사천시,곤양면,35.054436,127.96182
4824059500,4800000000,4824000000,경상남도,사천시,남양동,34.966488,128.06543
4824053000,4800000000,4824000000,경상남도,사천시,동서금동,34.927853,128.08086
4824051000,4800000000,4824000000,경상남도,사천시,동서동,34.925446,128.0713
4824055000,4800000000,4824000000,경상남도,사천시,벌용동,34.940624,128.08186
4824032000,4800000000,4824000000,경상남도,사천시,사남면,35.049446,128.07741
4824025000,4800000000,4824000000,경상남도,사천시,사천읍,35.07968,128.09335
4824037000,4800000000,4824000000,경상남도,사천시,서포면,35.00432,127.97907
4824052000,4800000000,4824000000,경상남도,사천시,선구동,34.926598,128.07431
4824033000,4800000000,4824000000,경상남도,사천시,용현면,35.010353,128.06345
4824031000,4800000000,4824000000,경상남도,사천시,정동면,35.05301,128.12611
4824034000,4800000000,4824000000,경상남도,사천시,축동면,35.104057,128.0906
4824057000,4800000000,4824000000,경상남도,사천시,향촌동,34.930645,128.09563
4886034000,4800000000,4886000000,경상남도,산청군,금서면,35.414124,127.86533
4886037000,4800000000,4886000000,경상남도,산청군,단성면,35.295826,127.95981
4886025000,4800000000,4886000000,경상남도,산청군,산청읍,35.410347,127.87962
4886035000,4800000000,4886000000,경상남도,산청군,삼장면,35.295197,127.83393
4886039000,4800000000,4886000000,경상남도,산청군,생비량면,35.34199,128.04726
4886033000,4800000000,4886000000,경상남도,산청군,생초면,35.49011,127.83506
4886036000,4800000000,4886000000,경상남도,산청군,시천면,35.275276,127.84284
4886040000,4800000000,4886000000,경상남도,산청군,신등면,35.37968,128.00897
4886038000,4800000000,4886000000,경상남도,산청군,신안면,35.300926,127.97525
4886032000,4800000000,4886000000,경상남도,산청군,오부면,35.455677,127.864136
4886031000,4800000000,4886000000,경상남도,산청군,차황면,35.46065,127.92999
4833053000,4800000000,4833000000,경상남도,양산시,강서동,35.3421,129.02843
4833057000,4800000000,4833000000,경상남도,양산시,덕계동,35.370422,129.15227
4833031000,4800000000,4833000000,경상남도,양산시,동면,35.320446,129.06415
4833025300,4800000000,4833000000,경상남도,양산시,물금읍,35.30804,128.99065
4833052000,4800000000,4833000000,경상남도,양산시,삼성동,35.34976,129.04295
4833033000,4800000000,4833000000,경상남도,양산시,상북면,35.415314,129.06667
4833054000,4800000000,4833000000,경상남도,양산시,서창동,35.413216,129.17542
4833055000,4800000000,4833000000,경상남도,양산시,소주동,35.41658,129.1562
4833051500,4800000000,4833000000,경상남도,양산시,양주동,35.336468,129.03221
4833032000,4800000000,4833000000,경상남도,양산시,원동면,35.36163,128.92107
4833051000,4800000000,4833000000,경상남도,양산시,중앙동,35.342735,129.04326
4833056000,4800000000,4833000000,경상남도,양산시,평산동,35.38026,129.15096
4833034000,4800000000,4833000000,경상남도,양산시,하북면,35.486233,129.08922
4872031000,4800000000,4872000000,경상남도,의령군,가례면,35.323647,128.24747
4872041500,4800000000,4872000000,경상남도,의령군,궁류면,35.444305,128.25114
4872038000,4800000000,4872000000,경상남도,의령군,낙서면,35.481125,128.37944
4872033000,4800000000,4872000000,경상남도,의령군,대의면,35.368828,128.11046
4872040000,4800000000,4872000000,경상남도,의령군,봉수면,35.469227,128.26839
4872039000,4800000000,4872000000,경상남도,의령군,부림면,35.463417,128.32678
4872035000,4800000000,4872000000,경상남도,의령군,용덕면,35.345085,128.29282
4872042000,4800000000,4872000000,경상남도,의령군,유곡면,35.4302,128.31584
4872025000,4800000000,4872000000,경상남도,의령군,의령읍,35.318,128.26273
4872036000,4800000000,4872000000,경상남도,의령군,정곡면,35.3775,128.32855
4872037000,4800000000,4872000000,경상남도,의령군,지정면,35.379475,128.38826
4872032000,4800000000,4872000000,경상남도,의령군,칠곡면,35.338333,128.19478
4872034000,4800000000,4872000000,경상남도,의령군,화정면,35.274643,128.21301
4817074000,4800000000,4817000000,경상남도,진주시,가호동,35.156944,128.10883
4817033000,4800000000,4817000000,경상남도,진주시,금곡면,35.091263,128.19002
4817041000,4800000000,4817000000,경상남도,진주시,금산면,35.210934,128.15012
4817031000,4800000000,4817000000,경상남도,진주시,내동면,35.162384,128.06963
4817040000,4800000000,4817000000,경상남도,진주시,대곡면,35.26122,128.17157
4817045000,4800000000,4817000000,경상남도,진주시,대평면,35.22961,127.96302
4817044000,4800000000,4817000000,경상남도,진주시,명석면,35.21651,128.04254
4817025000,4800000000,4817000000,경상남도,진주시,문산읍,35.166004,128.1665
4817043000,4800000000,4817000000,경상남도,진주시,미천면,35.29614,128.11758
4817038000,4800000000,4817000000,경상남도,진주시,사봉면,35.185207,128.2727
4817067300,4800000000,4817000000,경상남도,진주시,상대동,35.180218,128.11176
4817059500,4800000000,4817000000,경상남도,진주시,상봉동,35.198563,128.0751
4817068000,4800000000,4817000000,경상남도,진주시,상평동,35.173084,128.11122
4817055500,4800000000,4817000000,경상남도,진주시,성북동,35.195744,128.07826
4817046000,4800000000,4817000000,경상남도,진주시,수곡면,35.195587,127.93429
4817071500,4800000000,4817000000,경상남도,진주시,신안동,35.181473,128.0712
4817037000,4800000000,4817000000,경상남도,진주시,이반성면,35.166172,128.32855
4817072000,4800000000,4817000000,경상남도,진주시,이현동,35.189693,128.06395
4817036000,4800000000,4817000000,경상남도,진주시,일반성면,35.16803,128.27928
4817032000,4800000000,4817000000,경상남도,진주시,정촌면,35.12813,128.10498
